Time_s,P_load_kW,P_pv_kW,P_grid_kW,P_bat_kW,SOC_pct,Rev_kW,Dem_kW,Sm_kW,Mode
194.500,450.000,150.000,249.587,50.348,49.971,0.000,50.348,17.541,2
194.600,450.000,150.000,249.652,50.284,49.970,0.000,50.284,17.512,2
194.700,450.000,150.000,249.716,50.220,49.970,0.000,50.220,17.482,2
194.800,450.000,150.000,249.780,50.156,49.970,0.000,50.156,17.453,2
194.900,450.000,150.000,249.844,50.092,49.970,0.000,50.092,17.424,2
195.000,450.000,150.000,249.908,50.029,49.970,0.000,50.029,17.395,2
195.100,450.000,150.000,249.971,49.966,49.970,0.000,49.966,17.366,2
195.200,450.000,150.000,250.034,49.904,49.970,0.000,49.904,17.338,2
195.300,450.000,150.000,250.096,49.843,49.969,0.000,49.843,17.309,2
195.400,450.000,150.000,250.157,49.783,49.969,0.000,49.783,17.280,2
195.500,450.000,150.000,250.217,49.724,49.969,0.000,49.724,17.251,2
195.600,450.000,150.000,250.276,49.665,49.969,0.000,49.665,17.222,2
195.700,450.000,150.000,250.335,49.609,49.969,0.000,49.609,17.194,2
195.800,450.000,150.000,250.391,49.553,49.969,0.000,49.553,17.165,2
195.900,450.000,150.000,250.447,49.499,49.969,0.000,49.499,17.137,2
196.000,450.000,150.000,250.501,49.446,49.968,0.000,49.446,17.108,2
196.100,450.000,150.000,250.554,49.395,49.968,0.000,49.395,17.080,2
196.200,450.000,150.000,250.605,49.346,49.968,0.000,49.346,17.051,2
196.300,450.000,150.000,250.654,49.299,49.968,0.000,49.299,17.023,2
196.400,450.000,150.000,250.701,49.253,49.968,0.000,49.253,16.994,2
196.500,450.000,150.000,250.747,49.210,49.968,0.000,49.210,16.966,2
196.600,450.000,150.000,250.790,49.168,49.968,0.000,49.168,16.938,2
196.700,450.000,150.000,250.832,49.129,49.967,0.000,49.129,16.910,2
196.800,450.000,150.000,250.871,49.091,49.967,0.000,49.091,16.882,2
196.900,450.000,150.000,250.909,49.056,49.967,0.000,49.056,16.854,2
197.000,450.000,150.000,250.944,49.023,49.967,0.000,49.023,16.826,2
197.100,450.000,150.000,250.977,48.993,49.967,0.000,48.993,16.798,2
197.200,450.000,150.000,251.007,48.965,49.967,0.000,48.965,16.770,2
197.300,450.000,150.000,251.035,48.939,49.967,0.000,48.939,16.742,2
197.400,450.000,150.000,251.061,48.915,49.967,0.000,48.915,16.714,2
197.500,450.000,150.000,251.085,48.894,49.966,0.000,48.894,16.686,2
197.600,450.000,150.000,251.106,48.876,49.966,0.000,48.876,16.658,2
197.700,450.000,150.000,251.124,48.860,49.966,0.000,48.860,16.631,2
197.800,450.000,150.000,251.140,48.846,49.966,0.000,48.846,16.603,2
197.900,450.000,150.000,251.154,48.835,49.966,0.000,48.835,16.575,2
198.000,450.000,150.000,251.165,48.826,49.966,0.000,48.826,16.548,2
198.100,450.000,150.000,251.174,48.820,49.966,0.000,48.820,16.520,2
198.200,450.000,150.000,251.180,48.816,49.965,0.000,48.816,16.493,2
198.300,450.000,150.000,251.184,48.815,49.965,0.000,48.815,16.465,2
198.400,450.000,150.000,251.185,48.816,49.965,0.000,48.816,16.438,2
198.500,450.000,150.000,251.184,48.819,49.965,0.000,48.819,16.410,2
198.600,450.000,150.000,251.181,48.825,49.965,0.000,48.825,16.383,2
198.700,450.000,150.000,251.175,48.833,49.965,0.000,48.833,16.356,2
198.800,450.000,150.000,251.167,48.844,49.965,0.000,48.844,16.329,2
198.900,450.000,150.000,251.156,48.856,49.965,0.000,48.856,16.301,2
199.000,450.000,150.000,251.144,48.871,49.964,0.000,48.871,16.274,2
199.100,450.000,150.000,251.129,48.888,49.964,0.000,48.888,16.247,2
199.200,450.000,150.000,251.112,48.907,49.964,0.000,48.907,16.220,2
199.300,450.000,150.000,251.093,48.928,49.964,0.000,48.928,16.193,2
199.400,450.000,150.000,251.072,48.952,49.964,0.000,48.952,16.166,2
199.500,450.000,150.000,251.048,48.977,49.964,0.000,48.977,16.139,2
199.600,450.000,150.000,251.023,49.003,49.964,0.000,49.003,16.113,2
199.700,450.000,150.000,250.997,49.032,49.963,0.000,49.032,16.086,2
199.800,450.000,150.000,250.968,49.062,49.963,0.000,49.062,16.059,2
199.900,450.000,150.000,250.938,49.094,49.963,0.000,49.094,16.032,2
200.000,200.000,150.000,0.906,49.128,49.963,0.000,49.128,16.006,2
200.100,200.000,150.000,0.872,44.162,49.963,0.000,44.162,15.979,2
200.200,200.000,150.000,5.838,34.162,49.963,25.426,39.074,15.952,1
200.300,200.000,150.000,15.838,24.162,49.963,40.810,33.961,15.926,1
200.400,200.000,150.000,25.838,14.162,49.963,49.141,28.928,15.899,1
200.500,200.000,150.000,35.838,4.162,49.963,34.398,23.980,15.873,1
200.600,200.000,150.000,45.838,-5.838,49.963,24.079,19.120,15.846,1
200.700,200.000,150.000,55.838,-15.838,49.963,16.855,14.355,15.820,1
200.800,200.000,150.000,65.838,-11.799,49.963,11.799,9.689,15.794,1
200.900,200.000,150.000,61.799,-8.259,49.963,8.259,5.128,15.768,1
201.000,200.000,150.000,58.259,-5.781,49.963,5.781,0.394,15.741,1
201.100,200.000,150.000,55.781,-4.047,49.963,4.047,0.000,15.715,1
201.200,200.000,150.000,54.047,-2.833,49.963,2.833,0.000,15.689,1
201.300,200.000,150.000,52.833,-1.983,49.963,1.983,0.000,15.663,1
201.400,200.000,150.000,51.983,-1.388,49.963,1.388,0.000,15.637,1
201.500,200.000,150.000,51.388,-0.972,49.963,0.972,0.000,15.611,1
201.600,200.000,150.000,50.972,-0.680,49.963,0.680,0.000,15.585,1
201.700,200.000,150.000,50.680,9.320,49.963,0.476,0.000,15.559,1
201.800,200.000,150.000,40.680,15.533,49.963,0.333,0.000,15.533,1
201.900,200.000,150.000,34.467,15.507,49.963,0.233,0.000,15.507,0
202.000,200.000,150.000,34.493,15.481,49.963,0.163,0.000,15.481,0
202.100,200.000,150.000,34.519,15.456,49.963,0.114,0.000,15.456,0
202.200,200.000,150.000,34.544,15.430,49.963,0.080,0.000,15.430,0
202.300,200.000,150.000,34.570,15.404,49.963,0.056,0.000,15.404,0
202.400,200.000,150.000,34.596,15.379,49.963,0.039,0.000,15.379,0
202.500,200.000,150.000,34.621,15.353,49.962,0.027,0.000,15.353,0
202.600,200.000,150.000,34.647,15.327,49.962,0.019,0.000,15.327,0
202.700,200.000,150.000,34.673,15.302,49.962,0.013,0.000,15.302,0
202.800,200.000,150.000,34.698,15.276,49.962,0.009,0.000,15.276,0
202.900,200.000,150.000,34.724,15.251,49.962,0.007,0.000,15.251,0
203.000,200.000,150.000,34.749,15.226,49.962,0.005,0.000,15.226,0
203.100,200.000,150.000,34.774,15.200,49.962,0.003,0.000,15.200,0
203.200,200.000,150.000,34.800,15.175,49.962,0.002,0.000,15.175,0
203.300,200.000,150.000,34.825,15.150,49.962,0.002,0.000,15.150,0
203.400,200.000,150.000,34.850,15.125,49.962,0.001,0.000,15.125,0
203.500,200.000,150.000,34.875,15.099,49.962,0.001,0.000,15.099,0
203.600,200.000,150.000,34.901,15.074,49.962,0.001,0.000,15.074,0
203.700,200.000,150.000,34.926,15.049,49.962,0.000,0.000,15.049,0
203.800,200.000,150.000,34.951,15.024,49.962,0.000,0.000,15.024,0
203.900,200.000,150.000,34.976,14.999,49.962,0.000,0.000,14.999,0
204.000,200.000,150.000,35.001,14.974,49.962,0.000,0.000,14.974,0
204.100,200.000,150.000,35.026,14.949,49.962,0.000,0.000,14.949,0
204.200,200.000,150.000,35.051,14.924,49.962,0.000,0.000,14.924,0
204.300,200.000,150.000,35.076,14.900,49.962,0.000,0.000,14.900,0
204.400,200.000,150.000,35.100,14.875,49.962,0.000,0.000,14.875,0
204.500,200.000,150.000,35.125,14.850,49.962,0.000,0.000,14.850,0
204.600,200.000,150.000,35.150,14.825,49.962,0.000,0.000,14.825,0
204.700,200.000,150.000,35.175,14.801,49.962,0.000,0.000,14.801,0
204.800,200.000,150.000,35.199,14.776,49.962,0.000,0.000,14.776,0
204.900,200.000,150.000,35.224,14.751,49.961,0.000,0.000,14.751,0
205.000,200.000,150.000,35.249,14.727,49.961,0.000,0.000,14.727,0
205.100,200.000,150.000,35.273,14.702,49.961,0.000,0.000,14.702,0
205.200,200.000,150.000,35.298,14.678,49.961,0.000,0.000,14.678,0
205.300,200.000,150.000,35.322,14.653,49.961,0.000,0.000,14.653,0
205.400,200.000,150.000,35.347,14.629,49.961,0.000,0.000,14.629,0
205.500,200.000,150.000,35.371,14.605,49.961,0.000,0.000,14.605,0
205.600,200.000,150.000,35.395,14.580,49.961,0.000,0.000,14.580,0
205.700,200.000,150.000,35.420,14.556,49.961,0.000,0.000,14.556,0
205.800,200.000,150.000,35.444,14.532,49.961,0.000,0.000,14.532,0
205.900,200.000,150.000,35.468,14.508,49.961,0.000,0.000,14.508,0
206.000,200.000,150.000,35.492,14.484,49.961,0.000,0.000,14.484,0
206.100,200.000,150.000,35.516,14.460,49.961,0.000,0.000,14.460,0
206.200,200.000,150.000,35.540,14.436,49.961,0.000,0.000,14.436,0
206.300,200.000,150.000,35.564,14.411,49.961,0.000,0.000,14.411,0
206.400,200.000,150.000,35.589,14.388,49.961,0.000,0.000,14.388,0
206.500,200.000,150.000,35.612,14.364,49.961,0.000,0.000,14.364,0
206.600,200.000,150.000,35.636,14.340,49.961,0.000,0.000,14.340,0
206.700,200.000,150.000,35.660,14.316,49.961,0.000,0.000,14.316,0
206.800,200.000,150.000,35.684,14.292,49.961,0.000,0.000,14.292,0
206.900,200.000,150.000,35.708,14.268,49.961,0.000,0.000,14.268,0
207.000,200.000,150.000,35.732,14.244,49.961,0.000,0.000,14.244,0
207.100,200.000,150.000,35.756,14.221,49.961,0.000,0.000,14.221,0
207.200,200.000,150.000,35.779,14.197,49.961,0.000,0.000,14.197,0
207.300,200.000,150.000,35.803,14.173,49.961,0.000,0.000,14.173,0
207.400,200.000,150.000,35.827,14.150,49.960,0.000,0.000,14.150,0
207.500,200.000,150.000,35.850,14.126,49.960,0.000,0.000,14.126,0
207.600,200.000,150.000,35.874,14.103,49.960,0.000,0.000,14.103,0
207.700,200.000,150.000,35.897,14.079,49.960,0.000,0.000,14.079,0
207.800,200.000,150.000,35.921,14.056,49.960,0.000,0.000,14.056,0
207.900,200.000,150.000,35.944,14.033,49.960,0.000,0.000,14.033,0
208.000,200.000,150.000,35.967,14.009,49.960,0.000,0.000,14.009,0
208.100,200.000,150.000,35.991,13.986,49.960,0.000,0.000,13.986,0
208.200,200.000,150.000,36.014,13.963,49.960,0.000,0.000,13.963,0
208.300,200.000,150.000,36.037,13.939,49.960,0.000,0.000,13.939,0
208.400,200.000,150.000,36.061,13.916,49.960,0.000,0.000,13.916,0
208.500,200.000,150.000,36.084,13.893,49.960,0.000,0.000,13.893,0
208.600,200.000,150.000,36.107,13.870,49.960,0.000,0.000,13.870,0
208.700,200.000,150.000,36.130,13.847,49.960,0.000,0.000,13.847,0
208.800,200.000,150.000,36.153,13.824,49.960,0.000,0.000,13.824,0
208.900,200.000,150.000,36.176,13.801,49.960,0.000,0.000,13.801,0
209.000,200.000,150.000,36.199,13.778,49.960,0.000,0.000,13.778,0
209.100,200.000,150.000,36.222,13.755,49.960,0.000,0.000,13.755,0
209.200,200.000,150.000,36.245,13.732,49.960,0.000,0.000,13.732,0
209.300,200.000,150.000,36.268,13.709,49.960,0.000,0.000,13.709,0
209.400,200.000,150.000,36.291,13.686,49.960,0.000,0.000,13.686,0
209.500,200.000,150.000,36.314,13.664,49.960,0.000,0.000,13.664,0
209.600,200.000,150.000,36.336,13.641,49.960,0.000,0.000,13.641,0
209.700,200.000,150.000,36.359,13.618,49.960,0.000,0.000,13.618,0
209.800,200.000,150.000,36.382,13.596,49.960,0.000,0.000,13.596,0
209.900,200.000,150.000,36.404,13.573,49.960,0.000,0.000,13.573,0
210.000,200.000,150.000,36.427,13.550,49.959,0.000,0.000,13.550,0
210.100,200.000,150.000,36.450,13.528,49.959,0.000,0.000,13.528,0
210.200,200.000,150.000,36.472,13.505,49.959,0.000,0.000,13.505,0
210.300,200.000,150.000,36.495,13.483,49.959,0.000,0.000,13.483,0
210.400,200.000,150.000,36.517,13.460,49.959,0.000,0.000,13.460,0
210.500,200.000,150.000,36.540,13.438,49.959,0.000,0.000,13.438,0
210.600,200.000,150.000,36.562,13.416,49.959,0.000,0.000,13.416,0
210.700,200.000,150.000,36.584,13.393,49.959,0.000,0.000,13.393,0
210.800,200.000,150.000,36.607,13.371,49.959,0.000,0.000,13.371,0
210.900,200.000,150.000,36.629,13.349,49.959,0.000,0.000,13.349,0
211.000,200.000,150.000,36.651,13.327,49.959,0.000,0.000,13.327,0
211.100,200.000,150.000,36.673,13.304,49.959,0.000,0.000,13.304,0
211.200,200.000,150.000,36.696,13.282,49.959,0.000,0.000,13.282,0
211.300,200.000,150.000,36.718,13.260,49.959,0.000,0.000,13.260,0
211.400,200.000,150.000,36.740,13.238,49.959,0.000,0.000,13.238,0
211.500,200.000,150.000,36.762,13.216,49.959,0.000,0.000,13.216,0
211.600,200.000,150.000,36.784,13.194,49.959,0.000,0.000,13.194,0
211.700,200.000,150.000,36.806,13.172,49.959,0.000,0.000,13.172,0
211.800,200.000,150.000,36.828,13.150,49.959,0.000,0.000,13.150,0
211.900,200.000,150.000,36.850,13.128,49.959,0.000,0.000,13.128,0
212.000,200.000,150.000,36.872,13.106,49.959,0.000,0.000,13.106,0
212.100,200.000,150.000,36.894,13.085,49.959,0.000,0.000,13.085,0
212.200,200.000,150.000,36.915,13.063,49.959,0.000,0.000,13.063,0
212.300,200.000,150.000,36.937,13.041,49.959,0.000,0.000,13.041,0
212.400,200.000,150.000,36.959,13.019,49.959,0.000,0.000,13.019,0
212.500,200.000,150.000,36.981,12.998,49.959,0.000,0.000,12.998,0
212.600,200.000,150.000,37.002,12.976,49.959,0.000,0.000,12.976,0
212.700,200.000,150.000,37.024,12.955,49.958,0.000,0.000,12.955,0
212.800,200.000,150.000,37.045,12.933,49.958,0.000,0.000,12.933,0
212.900,200.000,150.000,37.067,12.911,49.958,0.000,0.000,12.911,0
213.000,200.000,150.000,37.089,12.890,49.958,0.000,0.000,12.890,0
213.100,200.000,150.000,37.110,12.869,49.958,0.000,0.000,12.869,0
213.200,200.000,150.000,37.131,12.847,49.958,0.000,0.000,12.847,0
